"nb_article" "article_ref" "site_nb" "site_ref" "country" "state" "town" "latitude" "longitude" "altitude" "WRB" "prof_max" "sampling_year" "natural_cultivated" "landuse" "modern_paleosol" "ecosystem" "level_top" "level_base" "support" "D14C" "D14C_sigma" "level_stock_kgm.2" "Tann" "Tjan" "TJul" "Pann" "Pjan" "PJul" "aridity" "D14Catm"
"895" 16 "Becker-Heidmann_1989_Radiocarbon" 133 "Patancheru" "India" "Andhra Pradesh" "Medak" 17.53 78.27 522 "luvisol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 150 152 "bulk" -495 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"896" 16 "Becker-Heidmann_1989_Radiocarbon" 133 "Patancheru" "India" "Andhra Pradesh" "Medak" 17.53 78.27 522 "luvisol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 152 154 "bulk" -499 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"897" 16 "Becker-Heidmann_1989_Radiocarbon" 133 "Patancheru" "India" "Andhra Pradesh" "Medak" 17.53 78.27 522 "luvisol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 154 156 "bulk" -507 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"898" 16 "Becker-Heidmann_1989_Radiocarbon" 133 "Patancheru" "India" "Andhra Pradesh" "Medak" 17.53 78.27 522 "luvisol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 156 158 "bulk" -533 NA 0.06 26.5 22.1 26.7 890.9 3.8 206.5 0.497 226.4
"926" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 0 2 "bulk" 208 NA 0.55 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"927" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 2 4 "bulk" 208 NA 0.55 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"928" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 4 6 "bulk" 205 NA 0.49 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"929" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 6 8 "bulk" 203 NA 0.49 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"930" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 8 10 "bulk" 227 NA 0.49 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"931" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 10 12 "bulk" 236 NA 0.49 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"932" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 12 14 "bulk" 222 NA 0.41 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"933" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 14 16 "bulk" 203 NA 0.41 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"934" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 16 18 "bulk" 202 NA 0.32 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"935" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 18 20 "bulk" 172 NA 0.32 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"936" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 20 22 "bulk" 147 NA 0.32 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"937" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 22 24 "bulk" 75 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"938" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 24 26 "bulk" 46 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"939" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 26 28 "bulk" 26 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"940" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 28 30 "bulk" -6 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"941" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 30 32 "bulk" -11 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"942" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 32 34 "bulk" 2 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"943" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 34 36 "bulk" 89 NA 0.22 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"944" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 36 38 "bulk" 38 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"945" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 38 40 "bulk" -7 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"946" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 40 42 "bulk" 14 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"947" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 42 44 "bulk" 62 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"948" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 44 46 "bulk" 19 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"949" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 46 48 "bulk" 2 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"950" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 48 50 "bulk" 168 NA 0.17 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"951" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 50 52 "bulk" 18 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"952" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 52 54 "bulk" 6 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"953" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 54 56 "bulk" 3 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"954" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 56 58 "bulk" 73 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"955" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 58 60 "bulk" -8 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"956" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 60 62 "bulk" -7 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"957" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 62 64 "bulk" -19 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"958" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 64 66 "bulk" 1 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"959" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 66 68 "bulk" -2 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"960" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 68 70 "bulk" 13 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"961" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 70 72 "bulk" -23 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"962" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 72 74 "bulk" 8 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"963" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 74 76 "bulk" -22 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"964" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 76 78 "bulk" 57 NA 0.06 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"965" 16 "Becker-Heidmann_1989_Radiocarbon" 135 "Los Banos" "Philippines" "Laguna" "Los Banos" 14.17 121.22 65 "gleysol" "NA" 1983 "cultivated" "cultivated-field" "modern soil" "field" 78 80 "bulk" 76 NA 0.12 27.3 25.5 27.7 2386 88.1 306.8 1.613 226.4
"966" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 0 2 "bulk" -323 NA 0.38 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"967" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 2 4 "bulk" -317 NA 0.38 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"968" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 4 6 "bulk" -324 NA 0.36 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"969" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 6 8 "bulk" -317 NA 0.36 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"970" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 8 10 "bulk" -319 NA 0.34 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"971" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 10 12 "bulk" -319 NA 0.34 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"972" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 12 14 "bulk" -334 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"973" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 14 16 "bulk" -339 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"974" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 16 18 "bulk" -344 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"975" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 18 20 "bulk" -347 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"976" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 20 22 "bulk" -348 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"977" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 22 24 "bulk" -347 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"978" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 24 26 "bulk" -347 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"979" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 26 28 "bulk" -356 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"980" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 28 30 "bulk" -354 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"981" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 30 32 "bulk" -343 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"982" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 32 34 "bulk" -357 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"983" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 34 36 "bulk" -356 NA 0.29 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"984" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 36 38 "bulk" -360 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"985" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 38 40 "bulk" -363 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"986" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 40 42 "bulk" -361 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"987" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 42 44 "bulk" -364 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"988" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 44 46 "bulk" -373 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"989" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 46 48 "bulk" -370 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"990" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 48 50 "bulk" -370 NA 0.25 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"991" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 50 60 "bulk" -373 NA 0.98 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"992" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 60 70 "bulk" -384 NA 0.98 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"993" 16 "Becker-Heidmann_1989_Radiocarbon" 136 "San Dionisio" "Philippines" "Iloilo" "San Dionisio" 11.3524 123.0836 23 "vertisol" "300" 1983 "cultivated" "cultivated-field" "modern soil" "field" 70 80 "bulk" -389 NA 0.72 27.2 25.9 27.5 2045.5 131.2 224.6 1.355 226.4
"994" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 0 5 "bulk" 65 "5" 1.8 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"995" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 5 15 "bulk" 8 "5" 3.08 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"996" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 15 30 "bulk" -45 "4" 3.24 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"997" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 30 45 "bulk" -98 "4" 2.26 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"998" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 45 53 "bulk" NA NA 0.51 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"999" 55 "Guillet_2010_Carbofor" 202 "Le Bray 32 years" "France" NA "Le Bray" 44.7 -0.77 65 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 53 71 "bulk" NA NA 2.71 12.9 6.1 20.2 960.7 103 47.9 1.139 68.9
"1000" 55 "Guillet_2010_Carbofor" 203 "Baudes 92 years" "France" NA "Baudes" 44.6428 -0.5772 55 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 0 5 "bulk" 84 "5" 2.21 12.9 6.1 20.3 973.2 101.8 48.5 1.143 68.9
"1001" 55 "Guillet_2010_Carbofor" 203 "Baudes 92 years" "France" NA "Baudes" 44.6428 -0.5772 55 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 5 15 "bulk" -6 "4" 2.45 12.9 6.1 20.3 973.2 101.8 48.5 1.143 68.9
"1002" 55 "Guillet_2010_Carbofor" 203 "Baudes 92 years" "France" NA "Baudes" 44.6428 -0.5772 55 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 15 30 "bulk" -65 "4" 2.57 12.9 6.1 20.3 973.2 101.8 48.5 1.143 68.9
"1003" 55 "Guillet_2010_Carbofor" 203 "Baudes 92 years" "France" NA "Baudes" 44.6428 -0.5772 55 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 30 45 "bulk" -148 "4" 1.42 12.9 6.1 20.3 973.2 101.8 48.5 1.143 68.9
"1004" 55 "Guillet_2010_Carbofor" 203 "Baudes 92 years" "France" NA "Baudes" 44.6428 -0.5772 55 "podzol" "NA" 2003 "natural" "natural-forest" "modern soil" "forest" 45 63 "bulk" NA NA 1.3 12.9 6.1 20.3 973.2 101.8 48.5 1.143 68.9
"1013" 55 "Guillet_2010_Carbofor" 205 "FOU4" "France" NA "Fougères" 48.33 1.17 130 "luvisol" "NA" 1997 "natural" "natural-forest" "modern soil" "forest" 0 0.7 "bulk" 144 "5" 0.5 10.4 3.2 18.1 633.7 55.8 50.1 0.887 106.4
"1014" 55 "Guillet_2010_Carbofor" 205 "FOU4" "France" NA "Fougères" 48.33 1.17 130 "luvisol" "NA" 1997 "natural" "natural-forest" "modern soil" "forest" 0.7 2.7 "bulk" 67 "5" 0.96 10.4 3.2 18.1 633.7 55.8 50.1 0.887 106.4
"1015" 55 "Guillet_2010_Carbofor" 205 "FOU4" "France" NA "Fougères" 48.33 1.17 130 "luvisol" "NA" 1997 "natural" "natural-forest" "modern soil" "forest" 2.7 6.4 "bulk" 12 "5" 1.18 10.4 3.2 18.1 633.7 55.8 50.1 0.887 106.4
"1016" 55 "Guillet_2010_Carbofor" 205 "FOU4" "France" NA "Fougères" 48.33 1.17 130 "luvisol" "NA" 1997 "natural" "natural-forest" "modern soil" "forest" 6.4 15.1 "bulk" -40.5 "4" 1.64 10.4 3.2 18.1 633.7 55.8 50.1 0.887 106.4
"1017" 55 "Guillet_2010_Carbofor" 205 "FOU4" "France" NA "Fougères" 48.33 1.17 130 "luvisol" "NA" 1997 "natural" "natural-forest" "modern soil" "forest" 15.1 22.1 "bulk" -87.7 "3" 0.93 10.4 3.2 18.1 633.7 55.8 50.1 0.887 106.4
